Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
image1.jpg,0,559.2568933823529,1107.039323337178,497.6952818627452,1002.5956478277583,0.9155188917792523,0.9045952308486822,0.9210672071953171,0.9153038108287733,3.762990196078432,6.565966935793926,2.857352941176471,4.739284890426759,0.7633058345219993,0.8027279477998877,0.7315192279534101,0.7504766691760387,0.8186454420372047,0.8123560594282419,0.8245918538505326,0.8240016750426185,0.9047902751672371,0.9013079714660477,0.9080704013734467,0.9077453800723078,0.7410993798681366,0.3499967596339002,0.7713791280059286,0.41132134502642
image10.jpg,0,474.2434283088236,978.2474586697422,555.1165441176471,1075.9289042675896,0.9041048863758822,0.8969453273279514,0.8985557016306388,0.884581363979815,2.8933057598039222,4.744313725490195,3.8063725490196076,6.5837293348712045,1.0253888042221213,1.0629306273686758,1.0640943702968655,1.1212956955285704,0.7856413816388229,0.7822469314954573,0.780021161904751,0.7719270510366212,0.8863641360292185,0.8844472463044121,0.8831880671208998,0.8785937918268153,0.7772087008910109,0.4090548681285686,0.7342393975303935,0.3500469205600593
image100.jpg,0,483.66469056372557,1011.492272202999,555.4933517156862,1063.3718877354863,0.917981105294157,0.9038940475877069,0.9110547680009501,0.8983520888174428,2.5381587009803925,5.116201460976548,3.613848039215686,5.980761245674741,0.9875108619897626,1.0435706923498227,1.049206639895295,1.081482349037118,0.80762988802196,0.8027973085204712,0.8013574438157425,0.7979267275576882,0.898682306503227,0.8959895694261575,0.8951857035362788,0.8932674445862718,0.7613687733854475,0.3480296308023544,0.7228518024875875,0.31458995654870897
image11.jpg,0,452.7158394607844,1053.3860515186461,569.603737745098,986.2556862745099,0.885726191387578,0.8591164506942757,0.8776542492221643,0.8659644860869133,2.661335784313726,6.47427912341407,4.066115196078432,5.435017301038062,1.2679753511619731,1.3982216039741526,1.3336684853017358,1.3574901927191858,0.7338374279921264,0.7183027649880613,0.7256501476107449,0.7241303072000375,0.8566431158843958,0.8475274420265466,0.8518510125666019,0.8509584638512255,0.7838419689357289,0.3507608742098573,0.7207996718158716,0.39213569551325567
image12.jpg,0,495.77348345588234,984.8050595924642,552.6668811274509,1105.0801845444057,0.9037486566827411,0.9141337607373742,0.9006596672669595,0.8887955822036255,3.22890625,4.496039984621298,3.8017156862745094,6.8881353325643975,0.9746503431105704,0.9734737135261162,0.9950299278350303,1.0512128577313606,0.794410319080815,0.7968204037101038,0.7914051603546784,0.7838619749509289,0.8912969870255453,0.8926479730050945,0.8896095550041482,0.8853597997147424,0.7741422408039251,0.4285542092043791,0.7448903408210096,0.35876302238853686
image13.jpg,0,487.8544577205882,994.3752249134945,557.6282781862744,1091.959477124183,0.9168621539826515,0.9107985266884027,0.9119909011761825,0.9001888637200819,2.8354013480392153,4.7646443675509405,3.742095588235294,6.489027297193387,0.8585985690126438,0.8854101067405324,0.889731275982821,0.9349089220402328,0.8156677020819815,0.8147139237991594,0.8105534439644234,0.8045404194790369,0.9031432345325859,0.902615047403465,0.9003074163664451,0.8969617714702433,0.7722582930736951,0.40391483149073826,0.7364737496207867,0.3454172704438822
image14.jpg,0,558.6069852941175,1090.2908112264513,484.60793504901955,991.5114801999232,0.9118726894505935,0.9002692941652446,0.9167789498414934,0.9103458292224723,3.752359068627451,6.485444059976932,2.8165441176470587,4.757124183006536,0.8948830227786355,0.9415784354762092,0.8607879194424847,0.8924121161088597,0.8099158307361127,0.8038206811593626,0.8149468545939367,0.8137408239607365,0.89995323808302,0.8965604726728491,0.9027440692654461,0.9020758415791527,0.7360255184919567,0.3474059780570806,0.7740376056568307,0.40653038803621255
image15.jpg,0,468.6039675245098,983.6172395232602,555.9033700980392,1060.380945790081,0.8944423469207603,0.8816177799358899,0.8869305332301712,0.8740511311546362,2.7845741421568633,5.029834678969626,3.8253063725490195,6.389896193771626,1.2010348892859226,1.2518280343226336,1.2560315909631823,1.304944306414139,0.7596111206383216,0.7554781146635556,0.7538688652041506,0.7482016449769935,0.8715567225593074,0.8691824403792081,0.8682562209418085,0.8649864998813528,0.7725733025468858,0.38021406131529306,0.7246270238152528,0.33184456977551674
image16.jpg,0,474.2868719362745,989.1391772395235,564.3454044117647,1074.9347327950786,0.8719927543562912,0.862924256206385,0.8644278559488809,0.8538330246043297,3.1558670343137263,5.348604382929643,4.24797794117647,6.953341022683583,1.4710557103284303,1.500494605269399,1.5303468016642614,1.5685553901210494,0.7268946430656558,0.7257404910807532,0.7225043732475562,0.7186353856448608,0.8525811650896681,0.8519040386573791,0.8500025724946697,0.8477236493367758,0.7698495179416589,0.3782815648422344,0.7204494427428092,0.32435520162573167
image17.jpg,0,475.9880821078433,952.6117647058824,512.8136029411766,1021.0234217608615,0.8880978434618787,0.8767438739186935,0.8824956435922953,0.8672713568692326,2.8582414215686285,4.905959246443675,3.613143382352941,6.218193002691274,1.2750425694125924,1.318943467944123,1.3241413552833654,1.3794847144958526,0.7486023927752401,0.744143989690772,0.7437027518431162,0.7359175553837946,0.8652181186124341,0.8626378091011152,0.8623820219851038,0.8578563722347666,0.7551695042107248,0.3656600121292046,0.73570760157178,0.32048391613316835
image18.jpg,0,494.22109375,998.8217916186081,588.9323835784314,1139.069019607843,0.8566511251374883,0.8521011837669978,0.8505437975484414,0.8385034198113679,3.673575367647059,5.516509034986543,4.844669117647058,7.973840830449827,1.6421098069028128,1.6573403295635254,1.6976294218862005,1.7489163933393377,0.7023479237862618,0.7017095856279802,0.6981855577397741,0.6932637061929129,0.838062004738469,0.8376810763219975,0.835574986305702,0.832624588991289,0.7852790145812857,0.4566905017161305,0.7403222479615751,0.38040296803001117
image19.jpg,0,489.6106617647059,994.1515417147251,567.4869791666665,1101.6398615916955,0.8833827576543553,0.8775706240754765,0.8779330684967206,0.8654906997008602,3.22984068627451,5.099423298731256,4.18109681372549,7.0543021914648225,1.3611131622318118,1.3838517006639544,1.406939883781875,1.4579177047354241,0.7479610764893238,0.7457613220361082,0.7443791906818065,0.7388731332594558,0.8648474296020794,0.8635747344822614,0.8627741249491703,0.8595772991764358,0.7724249529221929,0.4088540016138017,0.7324791679608071,0.34493890667874805
image2.jpg,0,481.21197916666665,983.7272433679356,557.6407475490197,1089.617347174164,0.9142893712956355,0.9093438111067083,0.9098802670346616,0.8968499686327671,2.8724264705882354,4.671434063821607,3.7864889705882345,6.593986928104576,0.8526761804257885,0.8844349224975878,0.8848405404549506,0.9380479956233861,0.8120309860071097,0.8106197923165921,0.8065962455658582,0.7987453415205259,0.9011276191567483,0.9003442632219034,0.8981070345821027,0.8937255403760854,0.7773389108752914,0.41708657342331207,0.7378956712317555,0.3543407628682177
image20.jpg,0,477.9089460784312,1058.3611841599381,573.2487745098039,1044.528473663975,0.9553443157232699,0.9265491545521911,0.9381363730040497,0.9274003273925612,2.1147058823529408,5.596216839677045,3.591697303921568,5.4078585159554,0.6790626776103359,0.7727102884118258,0.7570941817805408,0.7678546721063442,0.8481975691816243,0.8374666656615225,0.8384460594708165,0.8385364313639755,0.9209764216208927,0.9151320482102692,0.915667002501901,0.9157163487477853,0.7693999283996522,0.33700604633624187,0.7203485038244556,0.3456713333468234
image21.jpg,0,481.5563265931373,1062.6334332948866,577.0555759803922,1055.9090657439447,0.964970035091336,0.9314640236373759,0.9423716179323498,0.9316777826983555,2.0562040441176475,5.564183006535948,3.5972120098039215,5.476370626682044,0.6043911099857973,0.7049086523185923,0.6918491274358357,0.7041903581038115,0.8536001408572204,0.8422352192048695,0.8439576017797014,0.8426873809070863,0.9239048332253816,0.9177337409101125,0.9186716506890269,0.9179800547436128,0.7693309355456116,0.34059045995803766,0.7211277053546828,0.34476321791474057
image22.jpg,0,472.4986519607844,1061.5197231833909,581.1908394607843,1047.0259131103421,0.9702144364924986,0.9373129304098539,0.9481051610718052,0.9384291194273413,1.9970894607843142,5.570841983852364,3.6091605392156874,5.388204536716648,0.5093322689677793,0.6030614924975464,0.5854829872669365,0.5972969465362207,0.8650518070207753,0.8505986860700812,0.8520599935459018,0.8520469534608063,0.930081613096816,0.9222790716860495,0.9230709580232181,0.9230638945711214,0.776054275716823,0.35027468304424,0.720964076195693,0.3591459222100725
image23.jpg,0,488.85620404411753,1090.8305574778929,559.7003982843138,1001.6927489427142,0.9234842643592869,0.9066575537960855,0.9164167676475986,0.9130266674480113,2.707031249999999,6.321737793156477,3.7005208333333335,4.846889657823914,0.8045677344968063,0.8757020325040427,0.8431657593702752,0.830179797775784,0.8228852241747838,0.8143635430787644,0.8184055955792242,0.8214847407490188,0.9071302134615425,0.9024209345304243,0.904657722887073,0.9063579539834241,0.7697133135421041,0.3381367273551895,0.7335649292877896,0.3922212423782073
image24.jpg,0,489.6292892156863,1001.4833371780087,553.8960784313725,1074.4780622837372,0.905428572389245,0.8975266609181028,0.899333560662054,0.8895130510659853,2.9038296568627455,4.989680891964629,3.7233455882352944,6.314371395617072,1.1089687246329756,1.126744048298031,1.1510642574526484,1.1828956824253194,0.7909205414487144,0.7898700781248039,0.7869419170351776,0.783323865765408,0.8893371359887736,0.8887463519614603,0.8870974676072396,0.8850558546020743,0.7580554099379547,0.35378664006819716,0.7229991737567038,0.306686339127806
image25.jpg,0,481.7061274509804,1003.5687197231834,535.974632352941,1024.9044213763937,0.8919143603427472,0.876951355087762,0.8833343209352791,0.8719108520418332,2.7265625000000004,5.20553633217993,3.4503063725490186,5.721922337562476,1.2866787236048167,1.3374200569815315,1.3501782035703083,1.3754886058631346,0.753876262519599,0.7504901765372528,0.7491641533370199,0.7462328197491842,0.8682604808003178,0.8663083611147089,0.8655426929603299,0.8638476831879474,0.7115260595719642,0.15587303678474698,0.6745159512179935,0.13792703997293038
image26.jpg,0,486.84056372549026,1000.1844213763939,549.7174019607843,1069.5985544021528,0.9131937679038269,0.9030711578525779,0.9060583244439687,0.894753218527071,2.7023284313725497,4.868804306036141,3.609803921568627,6.19029603998462,1.0078584993391457,1.037564896344158,1.055902736551517,1.0968735656735518,0.8026894483379291,0.8002712756649805,0.7976672241257867,0.7925330821656297,0.8959293768695885,0.8945788258532505,0.8931221776026989,0.8902432713397106,0.7636549065715534,0.3690950106840182,0.7301675550655257,0.32530936283846534
image27.jpg,0,493.8343596813726,1006.5368858131487,570.4892156862746,1097.7399923106498,0.8833359053891491,0.8750470552888892,0.8774271728146508,0.866076807505759,3.2120251225490204,5.308988850442137,4.19249387254902,6.911049596309111,1.398232090510948,1.417709757154579,1.45133146162704,1.4833992169468664,0.7481346830245578,0.7459646603848136,0.7442892796312194,0.7405294401156743,0.8649477920802837,0.863692457061432,0.8627220175880638,0.8605402024982182,0.7516885555275166,0.3360468102374055,0.7096553830519462,0.27588548447898265
image28.jpg,0,483.57026654411766,1003.8163629373319,545.7917279411765,1039.2827527873894,0.8685648107377473,0.8565741510812992,0.8608397524928584,0.8491925211868391,3.072533700980393,5.451826220684351,3.8644914215686272,6.297777777777777,1.5301773974966553,1.566236886770367,1.5910913841973144,1.6178737438346278,0.7153070088305507,0.7130813130312018,0.7109495344385647,0.7077924195896028,0.845758244908408,0.8444414207221256,0.8431782340872923,0.8413039995088594,0.7182051319342554,0.18964841888562847,0.6767309871330326,0.16101744000089085
image29.jpg,0,473.28687193627457,993.4910111495578,559.9793198529413,1056.6334948096885,0.8698101027674804,0.8592716645948085,0.8632053009254564,0.8515197601709222,3.1398743872549026,5.482122260668974,4.141360294117647,6.703344867358709,1.5327350366123522,1.5677482078336114,1.5941381340707204,1.6270310064127678,0.7210930930683591,0.7189073478821995,0.716641713237359,0.7134938576400023,0.8491720044068569,0.8478840415305618,0.8465469350469347,0.8446856561111964,0.7500303815750439,0.3004798173583396,0.6975070035609576,0.25602099366825426
image3.jpg,0,511.0689797794118,989.0751864667436,542.2648897058823,1096.6439830834295,0.9027831236609699,0.9031587905139385,0.9009639895993735,0.8894570376520757,3.257092524509804,4.719723183391004,3.7350183823529415,6.650011534025376,1.09777971372579,1.0834909142632365,1.119469011581888,1.1595029085922368,0.792286494635289,0.7941155874600032,0.7901047045081822,0.7852359902388713,0.8901047661007602,0.8911316330711211,0.8888783406677103,0.8861354243223049,0.7496333954491323,0.37320565168152403,0.7334728245591433,0.30512339593643834
